Panelist ID,Sex code,Date of birth,Marital status,Household status,Working status,Terminal age of education,Life stage,Ethnic Origin,Disability,No of TV Sets,No of VCRs,No of PVRs,No of DVDs,No of People,Social Class,Presence of Children,Demographic cell 1,Number of DVD Recorders,Number of DVD Players,Number of Sky PVRs,Number of other PVRs,Broadband,Mosaic Classification,Aire@Morning,Aire@Daytime,Aire@Early Fringe,Aire@Late Fringe,Aire@Prime,Aire@Late Night,Aire@Overnight,Cable@Morning,Cable@Daytime,Cable@Early Fringe,Cable@Late Fringe,Cable@Prime,Cable@Late Night,Cable@Overnight,Deportes@Morning,Deportes@Daytime,Deportes@Early Fringe,Deportes@Late Fringe,Deportes@Prime,Deportes@Late Night,Deportes@Overnight,Infantil@Morning,Infantil@Daytime,Infantil@Early Fringe,Infantil@Late Fringe,Infantil@Prime,Infantil@Late Night,Infantil@Overnight
004210103,2,2010-11-01,2,1,5,4,99,01,003,01,0,1,0,04,D ,3,06,0,0,1,0,1,027,28.00,131.00,16.00,3.00,0.00,0.00,0.00,1135.00,893.00,434.00,120.00,23.00,0.00,273.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00,1434.00,703.00,449.00,89.00,116.00,129.00
003908603,2,2006-07-01,2,1,5,4,99,01,003,01,0,1,1,05,AB,7,05,0,1,1,0,1,022,5.00,0.00,2.00,67.00,4.00,7.00,16.00,245.00,129.00,0.00,118.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,461.00,34.00,43.00,529.00,106.00,0.00,0.00
003089305,2,1993-05-01,2,1,1,3,09,05,003,03,1,2,0,08,C2,7,06,0,0,2,0,1,034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,146.00,42.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00
003821101,2,1959-10-01,2,4,1,2,06,01,003,01,0,0,1,01,C1,1,07,0,1,0,0,1,015,15.00,202.00,245.00,2651.00,665.00,99.00,0.00,24.00,224.00,43.00,91.00,631.00,32.00,0.00,0.00,0.00,2.00,173.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005112702,1,1993-08-01,1,3,4,3,03,01,003,01,0,1,0,02,E ,1,02,0,0,0,1,1,029,0.00,0.00,13.00,58.00,351.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
003025104,2,1959-04-01,1,1,4,2,11,01,003,04,1,3,2,04,C1,1,01,0,2,0,3,1,026,23.00,179.00,0.00,277.00,588.00,2.00,0.00,28.00,219.00,8.00,132.00,434.00,0.00,9.00,0.00,2.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005146204,2,1979-04-01,1,2,1,3,09,01,003,03,0,0,0,04,C1,3,05,0,0,0,0,1,034,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,8.00,1.00,12.00,102.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003601602,2,1990-07-01,1,1,1,3,03,01,003,01,0,1,0,02,C1,1,01,0,0,1,0,1,035,0.00,87.00,110.00,28.00,82.00,3.00,0.00,4.00,90.00,0.00,33.00,303.00,65.00,21.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005088401,1,1982-06-01,2,3,4,3,04,01,001,01,0,1,0,02,AB,1,01,0,0,0,1,1,099,0.00,0.00,2.00,103.00,399.00,0.00,0.00,0.00,0.00,0.00,1.00,117.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005317402,1,1980-02-01,1,3,1,3,05,01,003,01,0,1,1,02,AB,1,01,0,1,1,0,1,029,124.00,524.00,642.00,384.00,609.00,58.00,142.00,73.00,125.00,0.00,128.00,997.00,69.00,50.00,0.00,176.00,0.00,125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005278002,2,1981-02-01,1,2,2,2,08,01,003,01,0,0,1,04,C1,3,05,0,1,0,0,1,006,0.00,0.00,0.00,0.00,0.00,0.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005221001,1,1948-03-01,2,4,4,1,06,01,003,01,0,1,0,01,E ,1,10,0,0,1,0,1,099,607.00,1558.00,1481.00,1869.00,1900.00,1013.00,317.00,161.00,3918.00,1542.00,845.00,3555.00,2039.00,5019.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
002264505,2,1981-11-01,2,1,2,2,11,05,003,01,0,1,1,08,D ,1,08,1,0,0,1,1,026,4.00,25.00,564.00,327.00,184.00,57.00,0.00,145.00,336.00,488.00,932.00,1359.00,351.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005408403,2,2011-04-01,2,1,5,4,99,01,003,03,0,1,2,04,D ,3,06,0,2,1,0,1,050,2.00,6.00,0.00,0.00,0.00,0.00,0.00,287.00,109.00,55.00,1.00,3.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,207.00,0.00,12.00,93.00,68.00,648.00
004059101,2,1975-10-01,1,4,1,3,05,01,003,01,0,0,0,02,D ,1,02,0,0,0,0,1,042,8.00,337.00,484.00,1232.00,1330.00,117.00,0.00,0.00,41.00,90.00,144.00,113.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003551401,2,1947-09-01,2,4,4,2,06,02,002,01,0,0,1,01,E ,1,10,0,1,0,0,2,050,0.00,2150.00,1125.00,1786.00,2038.00,4.00,0.00,0.00,761.00,48.00,186.00,568.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003907105,2,1998-04-01,2,1,4,2,01,01,003,02,1,2,2,05,AB,1,07,0,2,2,0,1,028,0.00,306.00,276.00,642.00,950.00,47.00,0.00,0.00,0.00,0.00,21.00,117.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005229402,2,1974-01-01,1,2,1,3,09,01,003,02,0,1,1,05,AB,3,05,0,1,0,1,1,011,95.00,264.00,232.00,1003.00,1755.00,5.00,0.00,0.00,171.00,276.00,348.00,830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005169901,2,1955-08-01,2,4,4,2,11,10,003,03,0,1,0,02,AB,1,07,0,0,0,1,1,006,0.00,191.00,708.00,228.00,428.00,0.00,0.00,0.00,0.00,0.00,88.00,113.00,23.00,0.00,0.00,0.00,0.00,2.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003614401,1,1940-07-01,1,4,4,1,07,01,003,02,1,1,0,02,E ,1,10,0,0,0,1,1,060,10.00,1763.00,1405.00,1521.00,1652.00,0.00,0.00,38.00,1750.00,240.00,1524.00,1178.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003135102,1,1986-04-01,1,3,1,3,03,01,003,01,0,1,0,02,C1,1,01,0,0,1,0,1,062,0.00,151.00,57.00,291.00,275.00,17.00,0.00,0.00,0.00,0.00,103.00,32.00,0.00,0.00,0.00,0.00,113.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005055601,1,1935-02-01,2,4,4,1,06,01,003,01,0,1,0,01,D ,1,10,0,0,1,0,1,050,55.00,3196.00,1815.00,1658.00,2710.00,316.00,0.00,0.00,0.00,0.00,50.00,579.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005315801,1,1989-05-01,1,3,1,2,03,01,003,01,0,1,0,02,AB,1,01,0,0,1,0,1,033,31.00,15.00,30.00,100.00,234.00,0.00,0.00,0.00,0.00,10.00,0.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003542302,2,1966-12-01,2,2,4,2,08,01,003,01,0,1,0,05,C2,2,04,0,0,1,0,1,040,0.00,0.00,1300.00,1186.00,1538.00,0.00,0.00,0.00,773.00,358.00,2018.00,1198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003286101,2,1984-11-01,1,2,1,2,08,01,003,01,0,1,0,04,C1,4,03,0,0,1,0,1,030,97.00,134.00,56.00,211.00,1092.00,44.00,0.00,29.00,246.00,13.00,202.00,133.00,0.00,0.00,1.00,0.00,0.00,14.00,0.00,0.00,0.00,95.00,174.00,14.00,0.00,0.00,0.00,0.00
003386002,1,2002-04-01,2,1,5,4,99,01,003,01,0,0,0,03,C1,7,05,0,0,0,0,1,002,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005333601,1,1996-02-01,1,3,1,2,08,01,003,01,0,0,1,03,D ,2,04,0,1,0,0,1,020,0.00,0.00,0.00,67.00,159.00,0.00,0.00,0.00,0.00,38.00,0.00,223.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,34.00,0.00,0.00,12.00,0.00,8.00
003128302,2,1981-04-01,1,2,4,2,10,07,003,02,0,2,1,05,C1,5,05,0,1,1,1,1,059,7.00,37.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003765901,2,1947-07-01,1,2,4,1,07,01,003,03,1,1,3,02,C2,1,10,0,3,1,0,1,024,59.00,309.00,383.00,760.00,777.00,11.00,0.00,0.00,0.00,0.00,64.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005129001,1,1985-04-01,1,3,1,3,03,01,003,01,0,0,0,02,C1,1,01,0,0,0,0,1,033,0.00,301.00,21.00,621.00,653.00,13.00,1.00,62.00,134.00,291.00,411.00,242.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,70.00
005133801,2,1972-02-01,1,2,4,3,09,01,002,01,0,1,1,05,AB,7,05,0,1,1,0,1,009,1186.00,1834.00,225.00,1049.00,2299.00,546.00,110.00,87.00,218.00,298.00,226.00,229.00,430.00,65.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00
004091402,2,1972-09-01,1,2,2,2,09,01,003,07,1,1,3,06,AB,7,05,0,3,0,1,1,022,290.00,292.00,100.00,414.00,310.00,28.00,0.00,2.00,0.00,122.00,82.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003303001,2,1974-08-01,1,2,2,2,10,01,003,02,0,1,2,05,AB,5,05,0,2,0,1,1,099,0.00,741.00,165.00,309.00,1399.00,78.00,0.00,0.00,3.00,19.00,54.00,278.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003419802,1,1939-10-01,1,3,4,3,07,01,003,01,0,1,0,02,AB,1,09,0,0,0,1,1,024,0.00,0.00,833.00,1769.00,1776.00,0.00,0.00,0.00,0.00,0.00,125.00,606.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005234903,2,1990-12-01,2,2,5,4,02,10,003,01,0,0,0,03,C1,1,01,0,0,0,0,1,099,0.00,59.00,117.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004189602,1,1991-02-01,1,1,1,2,08,01,003,03,0,1,2,03,D ,2,04,0,2,0,1,1,036,158.00,549.00,713.00,226.00,1110.00,100.00,22.00,287.00,265.00,0.00,89.00,511.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,0.00,25.00,1.00,0.00,0.00
003598601,2,1942-08-01,1,2,4,2,07,01,003,01,1,1,0,02,AB,1,09,0,0,0,1,1,099,0.00,130.00,179.00,1564.00,2435.00,0.00,0.00,0.00,0.00,121.00,0.00,114.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005313902,1,2007-06-01,2,1,5,4,99,01,003,03,0,1,0,02,D ,5,06,0,0,0,0,1,030,496.00,0.00,32.00,10.00,0.00,0.00,20.00,19.00,4.00,4.00,7.00,4.00,3.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005027503,2,2011-12-01,2,1,5,4,99,01,003,03,0,2,1,04,C1,4,03,0,1,1,1,1,026,189.00,173.00,51.00,63.00,229.00,0.00,0.00,198.00,297.00,43.00,451.00,149.00,0.00,0.00,0.00,13.00,6.00,21.00,45.00,0.00,0.00,480.00,1144.00,785.00,1181.00,18.00,0.00,3.00
005059701,1,1993-12-01,2,4,1,3,02,01,003,01,0,0,0,03,C1,1,01,0,0,0,0,1,034,0.00,118.00,0.00,132.00,60.00,0.00,0.00,0.00,136.00,0.00,57.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003042801,2,1969-04-01,1,2,2,2,10,01,003,02,1,1,3,05,C1,5,05,0,3,1,0,1,019,94.00,0.00,117.00,84.00,489.00,44.00,0.00,36.00,34.00,38.00,249.00,331.00,127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003523203,1,1996-02-01,2,1,4,3,01,01,003,06,0,3,1,04,D ,1,08,0,1,2,1,1,055,42.00,25.00,35.00,138.00,109.00,2.00,0.00,2.00,0.00,18.00,0.00,44.00,128.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
000245502,1,1949-08-01,1,3,2,2,07,01,003,02,0,2,1,02,D ,1,08,0,1,0,1,1,020,484.00,3461.00,2462.00,3063.00,3708.00,124.00,613.00,0.00,961.00,86.00,2.00,64.00,87.00,0.00,0.00,118.00,100.00,0.00,0.00,3.00,0.00,0.00,57.00,47.00,0.00,0.00,28.00,0.00
005139802,2,1973-01-01,1,2,3,3,05,01,003,01,0,1,1,02,C1,1,09,0,1,0,1,1,012,0.00,53.00,0.00,168.00,144.00,35.00,0.00,0.00,0.00,0.00,0.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
000069202,1,1938-04-01,1,3,4,2,07,01,003,01,0,1,0,02,C1,1,09,0,0,0,1,1,011,0.00,489.00,1515.00,950.00,1967.00,177.00,0.00,0.00,468.00,296.00,620.00,1165.00,92.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003857105,2,2009-07-01,2,1,5,4,99,14,003,01,0,0,0,05,AB,7,05,0,0,0,0,1,055,0.00,10.00,158.00,122.00,183.00,0.00,0.00,0.00,255.00,56.00,44.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004080502,2,1962-08-01,1,2,1,3,07,09,003,01,0,0,1,02,AB,1,07,0,1,0,0,1,010,0.00,0.00,67.00,55.00,342.00,151.00,0.00,0.00,0.00,0.00,7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003675201,2,1957-08-01,1,2,4,1,07,01,001,02,0,1,2,02,C2,1,08,0,2,0,1,1,042,462.00,1271.00,986.00,1639.00,2083.00,85.00,0.00,0.00,287.00,22.00,0.00,418.00,0.00,0.00,51.00,264.00,3.00,17.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005291301,1,1974-10-01,1,3,4,1,05,01,003,02,0,2,0,02,E ,1,02,0,0,2,0,1,023,1116.00,2843.00,1206.00,999.00,1915.00,320.00,41.00,420.00,2921.00,1347.00,1863.00,3344.00,509.00,140.00,105.00,991.00,148.00,233.00,315.00,68.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
002213702,1,1933-12-01,1,1,4,1,07,01,001,02,0,1,1,02,E ,1,10,0,1,0,1,2,031,555.00,2030.00,588.00,1735.00,1946.00,242.00,12.00,150.00,1817.00,522.00,179.00,2212.00,473.00,141.00,0.00,71.00,46.00,19.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003651502,2,1950-08-01,1,2,4,1,07,10,003,05,0,2,0,02,C1,1,09,0,0,0,2,1,099,1818.00,3640.00,710.00,2632.00,2351.00,389.00,810.00,0.00,0.00,35.00,34.00,1078.00,904.00,72.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003784401,1,1946-10-01,2,4,4,2,06,01,003,01,0,0,1,01,E ,1,10,0,1,0,0,2,049,0.00,16.00,428.00,3284.00,3303.00,3921.00,1161.00,0.00,7.00,56.00,39.00,196.00,225.00,113.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003777701,1,1966-09-01,1,3,1,2,09,01,003,02,0,2,1,03,C2,3,06,0,1,2,0,1,099,800.00,1673.00,545.00,547.00,309.00,90.00,4122.00,1448.00,1961.00,684.00,1774.00,1816.00,1157.00,2412.00,485.00,304.00,30.00,26.00,0.00,123.00,870.00,0.00,10.00,77.00,14.00,17.00,0.00,0.00
003812702,1,1967-02-01,1,1,1,2,09,01,003,02,0,1,1,04,C1,3,05,0,1,1,0,1,014,212.00,609.00,450.00,533.00,1577.00,156.00,96.00,104.00,441.00,195.00,366.00,472.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,1.00,0.00,0.00,0.00,0.00
000495305,1,2013-10-01,2,1,5,4,99,01,003,01,0,1,0,06,AB,7,05,0,0,0,1,1,031,2.00,15.00,1.00,1.00,0.00,3.00,0.00,1538.00,1779.00,1393.00,439.00,159.00,0.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003888001,1,1938-03-01,2,4,4,2,06,01,003,02,0,1,1,01,C2,1,10,0,1,0,1,2,060,23.00,453.00,721.00,513.00,1933.00,330.00,3.00,0.00,0.00,20.00,56.00,528.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005013802,1,1984-07-01,1,3,1,3,03,01,003,02,0,1,0,02,AB,1,01,0,0,0,1,1,061,153.00,262.00,199.00,494.00,965.00,44.00,1.00,0.00,0.00,0.00,86.00,216.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004179601,1,1945-07-01,1,4,4,1,07,01,003,02,0,1,0,02,D ,1,08,0,0,0,1,1,029,1645.00,5669.00,1898.00,706.00,2489.00,426.00,9.00,1.00,134.00,0.00,0.00,771.00,243.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004030701,2,1992-11-01,2,4,4,3,09,01,003,01,0,1,1,02,E ,3,06,1,0,1,0,1,099,0.00,48.00,2.00,196.00,856.00,98.00,0.00,0.00,19.00,35.00,146.00,227.00,232.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,128.00,0.00,0.00,0.00,0.00,0.00,0.00
002157001,2,1939-02-01,2,4,4,1,06,01,002,02,0,0,1,01,E ,1,10,0,1,0,0,2,049,1639.00,3104.00,2581.00,2910.00,2657.00,655.00,373.00,88.00,2743.00,352.00,915.00,1484.00,564.00,244.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
009012002,2,1991-06-01,1,2,2,3,08,01,003,02,0,1,1,04,C2,4,04,0,1,0,1,1,030,114.00,440.00,122.00,1214.00,1488.00,66.00,6.00,77.00,296.00,13.00,454.00,1472.00,106.00,47.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,129.00,725.00,26.00,131.00,0.00,0.00,0.00
001948802,2,1953-10-01,1,2,1,2,07,01,003,01,0,1,0,02,C2,1,08,0,0,0,1,1,048,197.00,169.00,1315.00,1994.00,2251.00,191.00,80.00,48.00,110.00,22.00,77.00,653.00,2.00,0.00,16.00,126.00,132.00,610.00,495.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003753302,2,1975-01-01,1,1,1,3,09,01,003,03,0,2,1,04,AB,3,05,0,1,0,2,1,019,314.00,331.00,731.00,1138.00,1066.00,0.00,0.00,160.00,0.00,94.00,326.00,33.00,0.00,0.00,0.00,51.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00,14.00,0.00,0.00,0.00
003423604,2,2012-03-01,2,1,5,4,99,01,003,03,0,1,2,04,AB,3,05,0,2,0,1,1,018,139.00,11.00,532.00,589.00,175.00,0.00,0.00,839.00,473.00,297.00,16.00,9.00,0.00,0.00,0.00,0.00,126.00,0.00,6.00,0.00,0.00,0.00,263.00,237.00,0.00,0.00,0.00,0.00
001650701,2,1954-09-01,1,2,1,1,07,01,003,02,0,1,2,02,C1,1,07,0,2,1,0,1,099,132.00,216.00,598.00,1259.00,869.00,21.00,0.00,0.00,672.00,526.00,811.00,365.00,3.00,0.00,0.00,165.00,169.00,65.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004202101,1,1940-06-01,1,3,4,1,07,01,003,02,0,2,1,03,C2,1,08,0,1,1,1,1,052,2872.00,4325.00,1800.00,3023.00,1906.00,625.00,122.00,113.00,857.00,12.00,0.00,368.00,72.00,5.00,5.00,475.00,136.00,102.00,151.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005287902,2,1945-09-01,1,2,4,2,07,01,003,01,0,1,1,03,C1,1,07,0,1,1,0,1,027,766.00,2149.00,415.00,1060.00,1297.00,327.00,0.00,271.00,167.00,565.00,169.00,1290.00,212.00,0.00,0.00,313.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003931101,1,1992-04-01,1,4,1,2,03,01,003,02,0,0,1,02,AB,1,01,0,1,0,0,1,099,595.00,137.00,0.00,29.00,378.00,0.00,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003341702,2,1964-03-01,2,4,1,3,04,10,003,01,0,0,0,01,C2,1,08,0,0,0,0,1,015,843.00,1074.00,624.00,1034.00,1028.00,275.00,931.00,445.00,2531.00,633.00,773.00,2988.00,1173.00,634.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004059601,1,1977-06-01,1,3,1,3,09,01,003,01,0,1,0,05,AB,7,05,0,0,1,0,1,099,0.00,223.00,0.00,0.00,109.00,3.00,88.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005313401,2,1974-09-01,1,4,1,3,08,01,003,06,0,2,4,05,AB,7,05,0,4,0,2,1,009,0.00,401.00,161.00,402.00,471.00,0.00,0.00,6.00,2.00,97.00,110.00,115.00,0.00,0.00,0.00,151.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,5.00,10.00,23.00,0.00,0.00
005015901,1,1990-06-01,1,3,1,2,03,01,003,03,0,1,0,02,C2,1,02,0,0,1,0,1,019,0.00,10.00,7.00,67.00,345.00,0.00,0.00,70.00,97.00,248.00,182.00,1312.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,0.00,0.00
003016102,2,1984-06-01,1,2,1,3,08,15,003,01,0,0,0,03,AB,3,05,0,0,0,0,1,065,107.00,384.00,0.00,0.00,213.00,105.00,87.00,63.00,271.00,47.00,59.00,0.00,44.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00
003195902,2,1986-11-01,1,2,1,3,08,01,003,01,0,1,1,03,AB,3,05,0,1,0,1,1,042,0.00,310.00,293.00,212.00,505.00,59.00,28.00,0.00,1.00,0.00,21.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,9.00,0.00,0.00,0.00,26.00,0.00
004205202,1,1950-10-01,1,3,2,2,07,01,003,03,0,2,0,02,C1,1,07,0,0,0,2,1,029,90.00,547.00,482.00,1622.00,1546.00,58.00,0.00,0.00,45.00,38.00,81.00,212.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004143702,1,1977-04-01,1,3,4,3,08,09,001,01,0,1,0,03,E ,2,04,0,0,0,1,1,062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005178201,2,1984-09-01,2,4,1,2,02,01,003,02,0,0,1,01,AB,1,01,0,1,0,0,1,099,5.00,0.00,0.00,3.00,216.00,62.00,0.00,209.00,420.00,850.00,35.00,158.00,14.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,83.00,0.00,1.00,1.00,0.00,0.00,0.00
003764304,1,2009-07-01,2,1,5,4,99,01,003,01,0,0,1,06,C1,7,05,0,1,0,0,1,012,23.00,1.00,68.00,0.00,6.00,0.00,0.00,529.00,183.00,218.00,67.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003330301,2,1986-07-01,2,4,1,2,02,01,003,01,0,1,1,01,AB,1,01,0,1,1,0,1,099,0.00,16.00,2.00,26.00,680.00,1.00,0.00,0.00,0.00,0.00,1.00,522.00,32.00,136.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
