Sex code,Date of birth,Marital status,Household status,Ethnic Origin,Disability,No of TV Sets,No of VCRs,No of PVRs,No of DVDs,Social Class,Presence of Children,Number of DVD Recorders,Number of DVD Players,Number of Sky PVRs,Number of other PVRs,Broadband,Aire@Morning,Aire@Daytime,Aire@Early Fringe,Aire@Late Fringe,Aire@Prime,Aire@Late Night,Aire@Overnight,Cable@Morning,Cable@Daytime,Cable@Early Fringe,Cable@Late Fringe,Cable@Prime,Cable@Late Night,Cable@Overnight,Deportes@Morning,Deportes@Daytime,Deportes@Early Fringe,Deportes@Late Fringe,Deportes@Prime,Deportes@Late Night,Deportes@Overnight,Infantil@Morning,Infantil@Daytime,Infantil@Early Fringe,Infantil@Late Fringe,Infantil@Prime,Infantil@Late Night,Infantil@Overnight
1,1980-02-01,1,3,1,3,1,0,1,1,AB,1,0,1,1,0,1,124.0,524.0,642.0,384.0,609.0,58.0,142.0,73.0,125.0,0.0,128.0,997.0,69.0,50.0,0.0,176.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1981-02-01,1,2,1,3,1,0,0,1,C1,3,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1948-03-01,2,4,1,3,1,0,1,0,E ,1,0,0,1,0,1,607.0,1558.0,1481.0,1869.0,1900.0,1013.0,317.0,161.0,3918.0,1542.0,845.0,3555.0,2039.0,5019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1981-11-01,2,1,5,3,1,0,1,1,D ,1,1,0,0,1,1,4.0,25.0,564.0,327.0,184.0,57.0,0.0,145.0,336.0,488.0,932.0,1359.0,351.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2011-04-01,2,1,1,3,3,0,1,2,D ,3,0,2,1,0,1,2.0,6.0,0.0,0.0,0.0,0.0,0.0,287.0,109.0,55.0,1.0,3.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,207.0,0.0,12.0,93.0,68.0,648.0
2,1975-10-01,1,4,1,3,1,0,0,0,D ,1,0,0,0,0,1,8.0,337.0,484.0,1232.0,1330.0,117.0,0.0,0.0,41.0,90.0,144.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1947-09-01,2,4,2,2,1,0,0,1,E ,1,0,1,0,0,2,0.0,2150.0,1125.0,1786.0,2038.0,4.0,0.0,0.0,761.0,48.0,186.0,568.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1998-04-01,2,1,1,3,2,1,2,2,AB,1,0,2,2,0,1,0.0,306.0,276.0,642.0,950.0,47.0,0.0,0.0,0.0,0.0,21.0,117.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1974-01-01,1,2,1,3,2,0,1,1,AB,3,0,1,0,1,1,95.0,264.0,232.0,1003.0,1755.0,5.0,0.0,0.0,171.0,276.0,348.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1955-08-01,2,4,10,3,3,0,1,0,AB,1,0,0,0,1,1,0.0,191.0,708.0,228.0,428.0,0.0,0.0,0.0,0.0,0.0,88.0,113.0,23.0,0.0,0.0,0.0,0.0,2.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1940-07-01,1,4,1,3,2,1,1,0,E ,1,0,0,0,1,1,10.0,1763.0,1405.0,1521.0,1652.0,0.0,0.0,38.0,1750.0,240.0,1524.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1986-04-01,1,3,1,3,1,0,1,0,C1,1,0,0,1,0,1,0.0,151.0,57.0,291.0,275.0,17.0,0.0,0.0,0.0,0.0,103.0,32.0,0.0,0.0,0.0,0.0,113.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1935-02-01,2,4,1,3,1,0,1,0,D ,1,0,0,1,0,1,55.0,3196.0,1815.0,1658.0,2710.0,316.0,0.0,0.0,0.0,0.0,50.0,579.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1989-05-01,1,3,1,3,1,0,1,0,AB,1,0,0,1,0,1,31.0,15.0,30.0,100.0,234.0,0.0,0.0,0.0,0.0,10.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1966-12-01,2,2,1,3,1,0,1,0,C2,2,0,0,1,0,1,0.0,0.0,1300.0,1186.0,1538.0,0.0,0.0,0.0,773.0,358.0,2018.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1984-11-01,1,2,1,3,1,0,1,0,C1,4,0,0,1,0,1,97.0,134.0,56.0,211.0,1092.0,44.0,0.0,29.0,246.0,13.0,202.0,133.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,95.0,174.0,14.0,0.0,0.0,0.0,0.0
1,2002-04-01,2,1,1,3,1,0,0,0,C1,7,0,0,0,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1996-02-01,1,3,1,3,1,0,0,1,D ,2,0,1,0,0,1,0.0,0.0,0.0,67.0,159.0,0.0,0.0,0.0,0.0,38.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0,0.0,12.0,0.0,8.0
2,1981-04-01,1,2,7,3,2,0,2,1,C1,5,0,1,1,1,1,7.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1947-07-01,1,2,1,3,3,1,1,3,C2,1,0,3,1,0,1,59.0,309.0,383.0,760.0,777.0,11.0,0.0,0.0,0.0,0.0,64.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1985-04-01,1,3,1,3,1,0,0,0,C1,1,0,0,0,0,1,0.0,301.0,21.0,621.0,653.0,13.0,1.0,62.0,134.0,291.0,411.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,70.0
2,1972-02-01,1,2,1,2,1,0,1,1,AB,7,0,1,1,0,1,1186.0,1834.0,225.0,1049.0,2299.0,546.0,110.0,87.0,218.0,298.0,226.0,229.0,430.0,65.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
2,1972-09-01,1,2,1,3,7,1,1,3,AB,7,0,3,0,1,1,290.0,292.0,100.0,414.0,310.0,28.0,0.0,2.0,0.0,122.0,82.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1974-08-01,1,2,1,3,2,0,1,2,AB,5,0,2,0,1,1,0.0,741.0,165.0,309.0,1399.0,78.0,0.0,0.0,3.0,19.0,54.0,278.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1939-10-01,1,3,1,3,1,0,1,0,AB,1,0,0,0,1,1,0.0,0.0,833.0,1769.0,1776.0,0.0,0.0,0.0,0.0,0.0,125.0,606.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1990-12-01,2,2,10,3,1,0,0,0,C1,1,0,0,0,0,1,0.0,59.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1991-02-01,1,1,1,3,3,0,1,2,D ,2,0,2,0,1,1,158.0,549.0,713.0,226.0,1110.0,100.0,22.0,287.0,265.0,0.0,89.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,25.0,1.0,0.0,0.0
2,1942-08-01,1,2,1,3,1,1,1,0,AB,1,0,0,0,1,1,0.0,130.0,179.0,1564.0,2435.0,0.0,0.0,0.0,0.0,121.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2007-06-01,2,1,1,3,3,0,1,0,D ,5,0,0,0,0,1,496.0,0.0,32.0,10.0,0.0,0.0,20.0,19.0,4.0,4.0,7.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2011-12-01,2,1,1,3,3,0,2,1,C1,4,0,1,1,1,1,189.0,173.0,51.0,63.0,229.0,0.0,0.0,198.0,297.0,43.0,451.0,149.0,0.0,0.0,0.0,13.0,6.0,21.0,45.0,0.0,0.0,480.0,1144.0,785.0,1181.0,18.0,0.0,3.0
1,1993-12-01,2,4,1,3,1,0,0,0,C1,1,0,0,0,0,1,0.0,118.0,0.0,132.0,60.0,0.0,0.0,0.0,136.0,0.0,57.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1969-04-01,1,2,1,3,2,1,1,3,C1,5,0,3,1,0,1,94.0,0.0,117.0,84.0,489.0,44.0,0.0,36.0,34.0,38.0,249.0,331.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1996-02-01,2,1,1,3,6,0,3,1,D ,1,0,1,2,1,1,42.0,25.0,35.0,138.0,109.0,2.0,0.0,2.0,0.0,18.0,0.0,44.0,128.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1949-08-01,1,3,1,3,2,0,2,1,D ,1,0,1,0,1,1,484.0,3461.0,2462.0,3063.0,3708.0,124.0,613.0,0.0,961.0,86.0,2.0,64.0,87.0,0.0,0.0,118.0,100.0,0.0,0.0,3.0,0.0,0.0,57.0,47.0,0.0,0.0,28.0,0.0
2,1973-01-01,1,2,1,3,1,0,1,1,C1,1,0,1,0,1,1,0.0,53.0,0.0,168.0,144.0,35.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1938-04-01,1,3,1,3,1,0,1,0,C1,1,0,0,0,1,1,0.0,489.0,1515.0,950.0,1967.0,177.0,0.0,0.0,468.0,296.0,620.0,1165.0,92.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2009-07-01,2,1,14,3,1,0,0,0,AB,7,0,0,0,0,1,0.0,10.0,158.0,122.0,183.0,0.0,0.0,0.0,255.0,56.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1962-08-01,1,2,9,3,1,0,0,1,AB,1,0,1,0,0,1,0.0,0.0,67.0,55.0,342.0,151.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1957-08-01,1,2,1,1,2,0,1,2,C2,1,0,2,0,1,1,462.0,1271.0,986.0,1639.0,2083.0,85.0,0.0,0.0,287.0,22.0,0.0,418.0,0.0,0.0,51.0,264.0,3.0,17.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1974-10-01,1,3,1,3,2,0,2,0,E ,1,0,0,2,0,1,1116.0,2843.0,1206.0,999.0,1915.0,320.0,41.0,420.0,2921.0,1347.0,1863.0,3344.0,509.0,140.0,105.0,991.0,148.0,233.0,315.0,68.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1,1933-12-01,1,1,1,1,2,0,1,1,E ,1,0,1,0,1,2,555.0,2030.0,588.0,1735.0,1946.0,242.0,12.0,150.0,1817.0,522.0,179.0,2212.0,473.0,141.0,0.0,71.0,46.0,19.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1950-08-01,1,2,10,3,5,0,2,0,C1,1,0,0,0,2,1,1818.0,3640.0,710.0,2632.0,2351.0,389.0,810.0,0.0,0.0,35.0,34.0,1078.0,904.0,72.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1946-10-01,2,4,1,3,1,0,0,1,E ,1,0,1,0,0,2,0.0,16.0,428.0,3284.0,3303.0,3921.0,1161.0,0.0,7.0,56.0,39.0,196.0,225.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1966-09-01,1,3,1,3,2,0,2,1,C2,3,0,1,2,0,1,800.0,1673.0,545.0,547.0,309.0,90.0,4122.0,1448.0,1961.0,684.0,1774.0,1816.0,1157.0,2412.0,485.0,304.0,30.0,26.0,0.0,123.0,870.0,0.0,10.0,77.0,14.0,17.0,0.0,0.0
1,1967-02-01,1,1,1,3,2,0,1,1,C1,3,0,1,1,0,1,212.0,609.0,450.0,533.0,1577.0,156.0,96.0,104.0,441.0,195.0,366.0,472.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0
1,2013-10-01,2,1,1,3,1,0,1,0,AB,7,0,0,0,1,1,2.0,15.0,1.0,1.0,0.0,3.0,0.0,1538.0,1779.0,1393.0,439.0,159.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1938-03-01,2,4,1,3,2,0,1,1,C2,1,0,1,0,1,2,23.0,453.0,721.0,513.0,1933.0,330.0,3.0,0.0,0.0,20.0,56.0,528.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1984-07-01,1,3,1,3,2,0,1,0,AB,1,0,0,0,1,1,153.0,262.0,199.0,494.0,965.0,44.0,1.0,0.0,0.0,0.0,86.0,216.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1945-07-01,1,4,1,3,2,0,1,0,D ,1,0,0,0,1,1,1645.0,5669.0,1898.0,706.0,2489.0,426.0,9.0,1.0,134.0,0.0,0.0,771.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1992-11-01,2,4,1,3,1,0,1,1,E ,3,1,0,1,0,1,0.0,48.0,2.0,196.0,856.0,98.0,0.0,0.0,19.0,35.0,146.0,227.0,232.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1939-02-01,2,4,1,2,2,0,0,1,E ,1,0,1,0,0,2,1639.0,3104.0,2581.0,2910.0,2657.0,655.0,373.0,88.0,2743.0,352.0,915.0,1484.0,564.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1991-06-01,1,2,1,3,2,0,1,1,C2,4,0,1,0,1,1,114.0,440.0,122.0,1214.0,1488.0,66.0,6.0,77.0,296.0,13.0,454.0,1472.0,106.0,47.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,129.0,725.0,26.0,131.0,0.0,0.0,0.0
2,1953-10-01,1,2,1,3,1,0,1,0,C2,1,0,0,0,1,1,197.0,169.0,1315.0,1994.0,2251.0,191.0,80.0,48.0,110.0,22.0,77.0,653.0,2.0,0.0,16.0,126.0,132.0,610.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1975-01-01,1,1,1,3,3,0,2,1,AB,3,0,1,0,2,1,314.0,331.0,731.0,1138.0,1066.0,0.0,0.0,160.0,0.0,94.0,326.0,33.0,0.0,0.0,0.0,51.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,14.0,0.0,0.0,0.0
2,2012-03-01,2,1,1,3,3,0,1,2,AB,3,0,2,0,1,1,139.0,11.0,532.0,589.0,175.0,0.0,0.0,839.0,473.0,297.0,16.0,9.0,0.0,0.0,0.0,0.0,126.0,0.0,6.0,0.0,0.0,0.0,263.0,237.0,0.0,0.0,0.0,0.0
2,1954-09-01,1,2,1,3,2,0,1,2,C1,1,0,2,1,0,1,132.0,216.0,598.0,1259.0,869.0,21.0,0.0,0.0,672.0,526.0,811.0,365.0,3.0,0.0,0.0,165.0,169.0,65.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1940-06-01,1,3,1,3,2,0,2,1,C2,1,0,1,1,1,1,2872.0,4325.0,1800.0,3023.0,1906.0,625.0,122.0,113.0,857.0,12.0,0.0,368.0,72.0,5.0,5.0,475.0,136.0,102.0,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1945-09-01,1,2,1,3,1,0,1,1,C1,1,0,1,1,0,1,766.0,2149.0,415.0,1060.0,1297.0,327.0,0.0,271.0,167.0,565.0,169.0,1290.0,212.0,0.0,0.0,313.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1992-04-01,1,4,1,3,2,0,0,1,AB,1,0,1,0,0,1,595.0,137.0,0.0,29.0,378.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1964-03-01,2,4,10,3,1,0,0,0,C2,1,0,0,0,0,1,843.0,1074.0,624.0,1034.0,1028.0,275.0,931.0,445.0,2531.0,633.0,773.0,2988.0,1173.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1977-06-01,1,3,1,3,1,0,1,0,AB,7,0,0,1,0,1,0.0,223.0,0.0,0.0,109.0,3.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1974-09-01,1,4,1,3,6,0,2,4,AB,7,0,4,0,2,1,0.0,401.0,161.0,402.0,471.0,0.0,0.0,6.0,2.0,97.0,110.0,115.0,0.0,0.0,0.0,151.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,10.0,23.0,0.0,0.0
1,1990-06-01,1,3,1,3,3,0,1,0,C2,1,0,0,1,0,1,0.0,10.0,7.0,67.0,345.0,0.0,0.0,70.0,97.0,248.0,182.0,1312.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
2,1984-06-01,1,2,15,3,1,0,0,0,AB,3,0,0,0,0,1,107.0,384.0,0.0,0.0,213.0,105.0,87.0,63.0,271.0,47.0,59.0,0.0,44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2,1986-11-01,1,2,1,3,1,0,1,1,AB,3,0,1,0,1,1,0.0,310.0,293.0,212.0,505.0,59.0,28.0,0.0,1.0,0.0,21.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,26.0,0.0
1,1950-10-01,1,3,1,3,3,0,2,0,C1,1,0,0,0,2,1,90.0,547.0,482.0,1622.0,1546.0,58.0,0.0,0.0,45.0,38.0,81.0,212.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1977-04-01,1,3,9,1,1,0,1,0,E ,2,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1984-09-01,2,4,1,3,2,0,0,1,AB,1,0,1,0,0,1,5.0,0.0,0.0,3.0,216.0,62.0,0.0,209.0,420.0,850.0,35.0,158.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.0,0.0,1.0,1.0,0.0,0.0,0.0
1,2009-07-01,2,1,1,3,1,0,0,1,C1,7,0,1,0,0,1,23.0,1.0,68.0,0.0,6.0,0.0,0.0,529.0,183.0,218.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1986-07-01,2,4,1,3,1,0,1,1,AB,1,0,1,1,0,1,0.0,16.0,2.0,26.0,680.0,1.0,0.0,0.0,0.0,0.0,1.0,522.0,32.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1991-07-01,1,2,1,3,3,0,2,1,C1,2,0,1,2,0,1,0.0,0.0,159.0,3.0,0.0,0.0,0.0,72.0,191.0,38.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,99.0,0.0,17.0,0.0,0.0
2,2009-02-01,2,1,1,3,4,0,1,3,C2,3,0,3,0,1,1,21.0,1558.0,866.0,657.0,553.0,23.0,0.0,176.0,317.0,2.0,1.0,48.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1990-02-01,2,1,1,3,3,0,3,1,C1,1,0,1,0,3,1,0.0,270.0,90.0,186.0,574.0,0.0,0.0,0.0,199.0,98.0,470.0,433.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1952-07-01,1,2,1,3,2,0,1,1,AB,1,0,1,0,1,1,0.0,297.0,205.0,401.0,1811.0,619.0,14.0,0.0,246.0,69.0,42.0,66.0,239.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1976-08-01,1,2,1,3,2,0,2,1,C2,7,1,0,0,2,1,0.0,376.0,11.0,306.0,442.0,0.0,0.0,0.0,80.0,24.0,209.0,496.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1982-06-01,1,3,1,3,2,0,1,1,AB,4,0,1,1,0,1,0.0,55.0,22.0,76.0,222.0,25.0,0.0,0.0,1.0,153.0,41.0,262.0,104.0,0.0,0.0,83.0,99.0,56.0,222.0,2.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0
1,1971-06-01,2,1,1,3,2,1,2,1,E ,1,0,1,2,0,1,138.0,803.0,173.0,190.0,76.0,0.0,0.0,72.0,1079.0,113.0,472.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012-07-01,2,1,1,3,3,0,0,1,C1,4,0,1,0,0,1,203.0,91.0,116.0,26.0,26.0,0.0,0.0,30.0,18.0,28.0,52.0,7.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1963-03-01,1,4,1,3,4,0,1,0,AB,1,0,0,0,1,1,3.0,162.0,140.0,707.0,2379.0,233.0,0.0,0.0,57.0,11.0,11.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2010-10-01,2,1,1,3,1,0,1,1,AB,7,0,1,1,0,1,0.0,103.0,187.0,485.0,266.0,0.0,0.0,60.0,177.0,72.0,84.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,50.0,126.0,73.0,51.0,0.0,0.0
2,1948-02-01,1,2,1,3,2,0,2,0,E ,1,0,0,2,0,1,216.0,2340.0,1904.0,1319.0,737.0,3.0,0.0,3.0,321.0,20.0,201.0,1078.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,358.0,223.0,147.0,0.0,0.0,0.0
2,1973-11-01,1,4,3,3,1,0,1,0,AB,5,0,0,1,0,1,22.0,0.0,0.0,0.0,0.0,1.0,0.0,400.0,1084.0,261.0,206.0,632.0,374.0,157.0,83.0,279.0,30.0,0.0,112.0,81.0,1.0,0.0,31.0,0.0,99.0,0.0,0.0,0.0
2,2004-09-01,2,1,1,3,1,0,1,1,C2,5,0,1,1,0,1,0.0,57.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1944-03-01,2,4,1,2,1,0,1,0,E ,1,0,0,0,1,1,871.0,1711.0,266.0,895.0,1188.0,77.0,0.0,83.0,235.0,239.0,66.0,526.0,639.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1978-09-01,1,3,1,3,4,0,2,3,AB,4,0,3,2,0,1,88.0,92.0,128.0,265.0,1455.0,123.0,4.0,25.0,18.0,8.0,58.0,216.0,83.0,46.0,35.0,102.0,263.0,0.0,138.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1989-04-01,1,3,1,3,2,0,2,0,C1,1,0,0,2,0,1,112.0,0.0,243.0,2.0,381.0,0.0,0.0,7.0,0.0,0.0,37.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1985-10-01,1,2,1,3,2,0,1,0,AB,1,0,0,0,1,1,0.0,68.0,112.0,201.0,892.0,0.0,60.0,38.0,76.0,17.0,348.0,457.0,83.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2013-04-01,2,1,1,3,2,0,1,1,C1,3,0,1,0,1,1,0.0,0.0,0.0,134.0,29.0,0.0,0.0,110.0,107.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
